"","user_pk","id","12세 관람가_mean","12세 관람가_std","12세 관람가_count","15세 관람가_mean","15세 관람가_std","15세 관람가_count","G_mean","G_std","G_count","NR_mean","NR_std","NR_count","PG_mean","PG_std","PG_count","PG-13_mean","PG-13_std","PG-13_count","R_mean","R_std","R_count","전체 관람가_mean","전체 관람가_std","전체 관람가_count","청소년 관람불가_mean","청소년 관람불가_std","청소년 관람불가_count"
"119",592,"firs****",6.3,3.19530906173409,20,7.93548387096774,2.53918305214896,31,NA,NA,NA,NA,NA,NA,7,0,1,NA,NA,NA,NA,NA,NA,7.5,3.31123628185693,14,8.25,2.91904664802283,12
"120",599,"2000****",7.83333333333333,3.57848509226398,18,7.34782608695652,3.65476098846391,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,1.83303027798234,5
"121",601,"bada****",7.32,3.41432277325973,25,9.05714285714286,1.7393407148828,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,9,1,2,7.47058823529412,3.64800746675615,17
"122",607,"sens****",8.41666666666667,2.59673940848048,24,8.11904761904762,3.07990708697504,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16666666666667,1.06718737290548,6,7.66666666666667,3.62092683040007,9
"123",614,"vita****",7.52941176470588,3.27409883531194,34,9.32,1.19063008529097,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,3.590109871423,12,6.70588235294118,3.78487245697539,17
"124",617,"gkgk****",7.07142857142857,3.59492272347475,14,6.79166666666667,3.62835094162011,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.24264068711928,6,9,1.3228756555323,8
"125",618,"join****",9.375,1.31695671910659,8,7.5,2.97909382195325,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,9.25,0.82915619758885,4,7.22222222222222,3.29234053111757,9
"126",636,"nabi****",8.8,1.91833260932509,25,8.4375,2.34437491668888,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.94392028877595,3,7.92857142857143,1.9072899889741,14
"127",637,"dpwl****",8.53846153846154,2.43738146426998,13,8.29411764705882,3.39142007185872,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,7,3.92792202424786,7,7.25,3.69966214673719,4
"128",643,"thfl****",8.6,1.85472369909914,5,7.33333333333333,2.4944382578493,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,7.625,1.65359456941537,8
"129",644,"puri****",8.74074074074074,1.91664430117565,27,8.2093023255814,2.84120953227207,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.89736659610103,5,8.66666666666667,2.46080384337224,12
"130",652,"mell****",9.1,1.51327459504216,10,8.10714285714286,2.27312380585279,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,7,6.84615384615385,3.59157462459346,13
"131",670,"spon****",6.3,3.57910603363466,10,7.33333333333333,2.39211668240122,12,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,10,0,4,7.25,3.11247489949718,4
"132",674,"leed****",8.60869565217391,2.10049953550977,23,7.38888888888889,3.48231865426996,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,1.29903810567666,4,9.33333333333333,1.13529242439509,15
"133",680,"grac****",9.08695652173913,1.50110230448974,23,8.96428571428571,1.72133965389799,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,2.92574776766556,5,8.92307692307692,1.93992618660285,13
"134",689,"slam****",8,2.74397736228014,17,7.96153846153846,2.579218266046,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,1.78535710713571,4,7.93333333333333,2.95446930748805,15
"135",695,"hams****",7.45454545454545,2.96536480550911,11,8.45454545454546,2.10469761868913,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,2,8.8,2.67581763205193,10
"136",698,"lord****",6.33333333333333,3.3166247903554,18,8.9375,1.9515618744995,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28571428571429,0.8806305718527,7,7.63636363636364,2.7059774665704,11
"137",700,"jino****",6.23076923076923,3.51160375708102,13,6.875,3.99804639792987,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58333333333333,3.68461516157236,12
"138",702,"simp****",7.96666666666667,2.62657360241225,30,7.52777777777778,3.11346637038305,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,9.36363636363636,1.43163779527488,22
"139",703,"mete****",8.6,2.3607908279501,15,7.66666666666667,1.5986105077709,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22222222222222,0.91624569458171,9,7.16666666666667,3.33749739908346,6
"140",715,"newc****",5.77777777777778,3.32591767713239,18,7.25,2.97559517855952,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1,6.18181818181818,2.65666167203681,11
"141",719,"ehdg****",8.57142857142857,2.56666224931151,35,8.4,2.02649122047609,45,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,10,0,4,8.5625,2.44869225301997,16
"142",725,"sant****",7,3.32737562824346,28,7.15384615384615,3.17472762036538,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,2.33238075793812,5,7,3.08220700148449,20
"143",733,"gmlt****",9.2,2.01494416796099,20,8.23076923076923,3.16601778880872,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.59807621135332,4,7.71428571428571,3.14934395500694,7
"144",737,"worl****",8.625,2.54644359843292,24,8.23333333333333,2.51241362482817,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333,1.10554159678512,6,8,3.5213633723318,5
"145",741,"afri****",8.42857142857143,1.67819144635296,14,8.45454545454546,1.43739893644017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33333333333333,3.85861230093008,3,9.16666666666667,0.687184270936281,6
"146",743,"lets****",8.14285714285714,2.99659670905758,7,7.45454545454545,2.46294857893529,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.16024689946929,3,8.8,2.18174242292714,10
"147",746,"spdl****",7.08,3.62127049528201,25,8,3.35410196624968,24,NA,NA,NA,NA,NA,NA,6,0,1,NA,NA,NA,NA,NA,NA,9.42857142857143,1.39970842444753,7,8.90909090909091,2.5745095015466,11
"148",756,"nami****",8.47058823529412,2.35441130543406,17,8.23529411764706,2.38942306018705,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333,0.942809041582054,3,8.53846153846154,1.90607872205598,13
"149",758,"ador****",8.57142857142857,1.29362644830535,7,8.82352941176471,1.09733871212809,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,1.69967317119759,3,8.66666666666667,1.56347191994115,9
"150",761,"dbst****",8.65909090909091,2.75469171528885,44,7.62162162162162,3.16527912907186,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,2.04633819296811,4,8.3,3.19530906173409,10
"151",776,"vict****",8.22727272727273,1.95243014499223,22,7.54545454545455,3.34927318294499,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46153846153846,2.84511415521645,13,6.53846153846154,3.38811008393004,13
"152",777,"qudr****",8.69230769230769,1.72691879389567,26,8.06451612903226,2.36827804425518,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,8.8,1.77763888346311,10
"153",780,"thdd****",6.89655172413793,3.39720805841388,29,7.15217391304348,3.4513223130975,46,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,7.75,3.89711431702997,4,6.16666666666667,3.23608130649127,12
"154",783,"plan****",8.84615384615385,1.60988073357356,13,7.45161290322581,3.15040918670964,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,8.4,1.85472369909914,10
"155",789,"mint****",9.47058823529412,0.915079363888473,17,8.8421052631579,2.47648218021444,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,8.33333333333333,2.46756740310956,15
"156",794,"mado****",6.68,3.5857495729624,25,5.95454545454545,3.66156043148115,22,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,8,3.21455025366432,6,6.36363636363636,3.62498218861398,11
"157",795,"ddoo****",7.33333333333333,2.10818510677892,9,9.08333333333333,2.17785572422866,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.3228756555323,8,9,1.30930734141595,7
"158",808,"yuki****",7.69230769230769,3.56013429704804,13,6.5,4.03112887414927,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,8.57142857142857,1.84058553238931,7
"159",809,"guse****",8.21739130434783,2.90361875775026,23,8.81818181818182,1.94553950536661,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,7,3.53553390593274,4,6,2.44948974278318,8
"160",819,"wand****",7.36363636363636,3.41847194126603,11,6.71428571428571,3.57428457234194,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,5,3.5213633723318,5
"161",825,"wook****",8.90476190476191,2.11355628773068,21,8.5,2.61937227425029,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.76376261582597,6,8.46153846153846,1.71488436996984,26
"162",833,"code****",7.125,2.36841191518705,8,8.58333333333333,2.56444709223819,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,2,7.875,3.44374432848898,8
"163",839,"sunh****",7.7,2.86530975637888,10,7.25714285714286,2.80145734668692,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,2.81735691739616,8,8.09090909090909,3.36977327142739,11
"164",860,"dhkd****",5.80769230769231,3.97123533162813,26,6.66666666666667,3.41712857188132,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,2.93938769133981,10,7.71428571428571,2.60298102261266,14
"165",865,"cjsw****",7.73076923076923,2.6100057811267,26,8.125,2.90850047275224,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,3.12409987036266,15,6.88235294117647,3.16008847495607,17
"166",866,"tnwl****",8.65217391304348,2.2575226062169,23,9.29166666666667,1.56735357281701,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3.21455025366432,6,9,1.4142135623731,12
"167",871,"popo****",8.71428571428571,2.40322912018011,28,7.55882352941176,3.04081235731302,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.11803398874989,8,7.80769230769231,3.15032636611157,26
"168",873,"pear****",7.23809523809524,3.50380421698041,21,7.54166666666667,3.4397088862609,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,2.80871659105879,6,8.27272727272727,3.10691045284274,11
"169",884,"says****",8.72727272727273,1.54277843167974,11,6.85714285714286,2.73052784511075,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,7.66666666666667,1.37436854187255,6
"170",889,"kara****",6.95,2.63581107061944,20,5.11904761904762,3.68524975539477,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,3.66571957465379,8,6.125,3.903123748999,16
"171",890,"dmsq****",7.9,3.13421973277773,30,7.41666666666667,2.92854723180093,24,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,8.66666666666667,1.88561808316413,3,8.85714285714286,1.24539969815447,7
"172",900,"toda****",7.42857142857143,2.58330590286073,14,7.90476190476191,1.5707069049972,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,2.49443825784929,3,8.22222222222222,2.69887951144247,9
"173",906,"byeo****",9.5,1.0522085616183,14,7.5,2.97008898375597,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,1.5,2,9.33333333333333,0.942809041582054,3
"174",908,"wogu****",9.2,1.27540843131394,15,9.10714285714286,1.61110622409142,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14285714285714,2.29462548631558,7,8.2,2.71293199325011,5
"175",911,"euge****",7.81818181818182,2.44273251682626,11,7.28571428571429,3.10365156891435,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3.53553390593274,4,7.5,1.58113883008419,8
"176",918,"tige****",6.44827586206897,3.83797905599353,29,6.975,3.36517087233323,40,NA,NA,NA,NA,NA,NA,10,0,2,NA,NA,NA,NA,NA,NA,6.33333333333333,3.11804782231162,12,6,3.74165738677394,12
"177",922,"glob****",6.5,3.67909150276455,14,6.20689655172414,3.57558107498365,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.74165738677394,3,6.08333333333333,3.09457410460452,12
"178",926,"jisu****",7.82857142857143,3.00937311256219,35,7.56666666666667,2.75297818532746,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.64575131106459,8,7.17647058823529,2.47897735361241,17
"179",933,"qkra****",9.4,1.01980390271855,15,8.0625,2.77192960769209,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,1.60000000000001,5,9.8,0.399999999999978,5
"180",935,"tear****",8.57142857142857,2.63802647323134,14,7.76190476190476,3.06912057987086,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7.78571428571429,2.27340435183422,14
"181",939,"godo****",8.8125,1.33317056298135,16,7.84615384615385,2.3153718374296,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,NA,NA,NA
"182",951,"rina****",8,3.10424928708434,11,8.76470588235294,2.6015699279407,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,1,0,1
"183",953,"trip****",8.1578947368421,2.13401420344351,19,7.13888888888889,3.38421809267154,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,2.1650635094611,4,8.66666666666667,1.81352940116473,15
"184",959,"algu****",7.5,3.20156211871642,6,7.11764705882353,3.44507069749325,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.16666666666667,3.28718048721934,6
"185",976,"seal****",7,3.86122919665369,11,5.22222222222222,4.0490815907308,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,5.6,3.8262252939418,5
"186",977,"kate****",9.23529411764706,1.05882352941177,17,8.39130434782609,2.31702827729986,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16666666666667,1.46249406456536,6,8.85714285714286,1.55182578445717,7
"187",978,"road****",6.23076923076923,3.40031324696928,13,5.5,4.06201920231798,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,1,8.14285714285714,3.09047252182628,7
"188",983,"sumi****",9.17857142857143,1.1036812243116,28,8.60975609756098,2.11703945123197,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,2.38484800354236,8,8.75,2.79508497187474,16
"189",987,"huma****",7.8,2.95972971738975,10,8.77272727272727,2.15178188700811,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,2.35702260395516,3,5,1.63299316185545,3
"190",989,"haer****",8,2.97609523657138,7,7.46666666666667,3.13829394558395,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,8.33333333333333,2.05480466765632,9
"191",991,"robo****",8.42105263157895,2.62208814885919,19,8.10714285714286,3.21091092676079,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,3.947573094109,6,8.2,2.22710574513201,5
"192",1003,"kari****",8.75,1.12731243820572,24,8.4,2.19089023002066,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57142857142857,3.11022015101103,7,8.5,1.91049731745428,10
"193",1015,"mool****",7.42857142857143,3.01695886884898,14,6.46153846153846,3.15290792798757,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,6.66666666666667,4.02768199119819,3
"194",1017,"akaa****",8.33333333333333,1.49071198499986,6,6.1,3.36005952328229,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,6.5,3.32415402771893,10
"195",1021,"wlgh****",7.89285714285714,2.96815582131259,28,7.46666666666667,2.56558418731918,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2,7.66666666666667,1.24721912892464,6
"196",1023,"tjsg****",9.57142857142857,1.04978131833565,7,8.375,2.49687304442977,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,2.9474565306379,8,8.83333333333333,2.60874597374975,12
"197",1024,"sham****",6.5625,3.51725656584788,16,7.95454545454545,2.88376762282944,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,3.37045990927054,5,7.09090909090909,2.31416764751961,11
"198",1026,"thal****",9.75,0.433012701892219,8,9.33333333333333,1.10554159678512,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.76376261582597,6,5.33333333333333,1.24721912892465,3
"199",1036,"wngm****",8.46153846153846,2.37342286469869,13,7.92307692307692,1.77424039918012,13,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,9,1,2,7.42857142857143,2.25876975726313,7
"200",1037,"woos****",7.77777777777778,2.71256791460749,27,8.175,2.62571418855899,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3.62530786869986,7,7.5,3.37062473602611,18
"201",1050,"kimg****",9.76190476190476,0.683461909257476,21,7.44827586206897,3.13584621914197,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,8.75,1.29903810567666,8,7,2.36643191323985,5
"202",1058,"brig****",7.35714285714286,2.81848852242127,28,7.39130434782609,2.97437067417166,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44444444444444,2.00616334280753,9,6.1,3.53411940941446,10
"203",1059,"qkrq****",7.90909090909091,2.46630181204555,11,8.13333333333333,2.24697327284703,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,2,9,1.18321595661993,10
"204",1061,"tori****",7.05263157894737,3.17015165186855,19,7.52631578947368,2.92661868935955,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,10,0,2,5.33333333333333,3.68178700572909,3
"205",1064,"sere****",7.25,3.34477204006491,16,7.25925925925926,3.1692105874491,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23076923076923,1.42255707760823,13,7.35714285714286,2.52437100672461,14
"206",1069,"bird****",5.2,3.34065861769801,10,6.58333333333333,3.23929862092947,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,5.91666666666667,3.35306658978845,12
"207",1070,"hany****",8.63636363636364,1.61091319515176,11,7.70588235294118,2.60688468307769,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83333333333333,0.372677996249942,6,7.3,3.00166620396073,10
"208",1071,"rjsg****",8.83333333333333,2.47767812455308,12,8.05882352941176,3.35139283135156,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88888888888889,4.17517649512354,9,9.25,1.29903810567666,4
"209",1080,"nobl****",6.875,3.56852560590505,16,6.46153846153846,3.4444020272674,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,10,0,1,6.85714285714286,3.58283891542413,14
"210",1083,"bono****",8.28571428571429,2.60298102261266,14,8.38888888888889,2.92762491694564,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,1.01980390271855,5,5,3.2659863237109,3
"211",1089,"natu****",8.25,2.24072160995812,12,7.41666666666667,3.06752705321766,12,NA,NA,NA,NA,NA,NA,10,0,2,NA,NA,NA,NA,NA,NA,10,0,2,7.72727272727273,2.17802700922017,11
"212",1094,"pica****",6,4.2687494916219,9,6.19047619047619,3.93541971645607,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.4,2.57681974534503,15
"213",1098,"boun****",9,1.09544511501033,5,8.61111111111111,1.49587911309292,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7.23076923076923,3.30858664117024,13
"214",1100,"sera****",7.60869565217391,3.01790498070927,23,8.35,2.00686322403895,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,5.88888888888889,2.60104442460436,9
"215",1106,"moto****",7.14285714285714,3.27014946921703,14,8,2.32047740446129,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,6.625,3.7395688254129,8
"216",1114,"chlt****",8.73333333333333,1.80616229121921,15,8.5,2.30801279825808,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,0.433012701892219,8,7.25,2.6809513236909,8
"217",1123,"dbsg****",8,2.98886823619465,30,7.74074074074074,3.14575072112386,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.90909090909091,1.62114131819337,11,8.3,2.72213151776324,10
"218",1127,"chlw****",8.53333333333333,2.78966346038769,30,8.54838709677419,2.69813208597761,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,2.67581763205193,10,7.25,3.1655699855371,12
"219",1128,"nick****",7.0625,3.66518672784894,16,7,3.16227766016838,19,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,9.75,0.661437827766148,8,6.83333333333333,3.02305952453618,6
"220",1129,"sams****",7.9375,2.48668328300972,16,6.8,3.11126983722081,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,2.89136645896019,10,8,2.56347977784662,14
"221",1137,"mong****",8,2.69679944985297,11,7.4375,3.08157325890526,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,4,7.28571428571429,3.01018678652936,7
"222",1149,"woon****",7.57894736842105,2.70118472007502,19,6.73076923076923,3.33463978342595,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.92724822331886,7,6.95,2.90645832586672,20
"223",1152,"hjin****",7.875,3.0593095626301,8,7.83333333333333,2.85287379477062,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55555555555556,0.684934889218778,9,4.66666666666667,2.62466929133727,3
"224",1153,"jiyu****",8,2.64575131106459,20,8.1875,2.32429424772338,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.5,4,6.875,3.47985272676876,8
"225",1155,"danc****",6.57142857142857,3.01695886884898,7,7.5,2.29128784747792,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,4,7.69230769230769,3.07307451622126,13
"226",1156,"sksk****",7.25,2.83210757799441,12,7.92857142857143,2.31344782010023,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,7.5,2.75378527364305,12
"227",1157,"barb****",7.61904761904762,2.96770218112055,21,7.94117647058824,3.0576920984393,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,1,6,4.10960933531265,9
"228",1160,"xxxx****",8.16666666666667,2.03442593595562,6,3.81818181818182,1.99171839092788,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,5.9,3.75366487582469,10
"229",1167,"mich****",8.56521739130435,2.55080698154306,23,8.22727272727273,2.98377153314115,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333,0.942809041582054,6,6.28571428571429,3.61403161162101,7
"230",1171,"peri****",7.33333333333333,3.29983164553722,9,8.11764705882353,2.74145416417201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.09544511501033,5,5.6,2.8,5
"231",1173,"sain****",7.04545454545455,2.86796210079043,22,7.6,2.44948974278318,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.82842712474619,3,8.21428571428571,2.27340435183422,14
"232",1174,"domi****",8.6,2.1540659228538,10,8,2.44948974278318,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.58113883008419,4,6.66666666666667,3.23178657161088,9
"233",1186,"chik****",6,3.06594194335118,10,6.28571428571429,2.60298102261266,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.78885438199983,5
"234",1189,"easy****",7.28571428571429,2.78846018513473,14,7.55555555555556,3.1485838478455,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,1.69967317119759,3,6.9375,3.79915697885728,16
"235",1193,"xogu****",6.52941176470588,3.46609879121323,17,6.2,3.81575680566778,15,NA,NA,NA,NA,NA,NA,5.5,0.5,2,NA,NA,NA,NA,NA,NA,7.66666666666667,2.68741924943285,12,7.875,2.31503239718152,8
"236",1194,"gksr****",5.45454545454545,4.26110605282108,22,5.57142857142857,4.07748088163955,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.816496580927729,3,2,0,1
